date,season,competition,stage,home_team_raw,away_team_raw,home_team,away_team,home_goals,away_goals,result,home_elo_before,away_elo_before,elo_diff,home_ppg_5_before,home_goals_for_5_before,home_goals_against_5_before,home_goal_difference_5_before,home_venue_ppg_5_before,home_venue_goals_for_5_before,home_venue_goals_against_5_before,home_venue_goal_difference_5_before,home_ppg_10_before,home_goals_for_10_before,home_goals_against_10_before,home_goal_difference_10_before,home_venue_ppg_10_before,home_venue_goals_for_10_before,home_venue_goals_against_10_before,home_venue_goal_difference_10_before,home_days_since_match_before,home_matches_last_7_before,home_matches_last_14_before,home_matches_last_30_before,home_opponent_adjusted_goal_difference_38_before,home_goals_against_top_opponents_38_before,home_ppg_top_opponents_38_before,home_ucl_matches_before,away_ppg_5_before,away_goals_for_5_before,away_goals_against_5_before,away_goal_difference_5_before,away_venue_ppg_5_before,away_venue_goals_for_5_before,away_venue_goals_against_5_before,away_venue_goal_difference_5_before,away_ppg_10_before,away_goals_for_10_before,away_goals_against_10_before,away_goal_difference_10_before,away_venue_ppg_10_before,away_venue_goals_for_10_before,away_venue_goals_against_10_before,away_venue_goal_difference_10_before,away_days_since_match_before,away_matches_last_7_before,away_matches_last_14_before,away_matches_last_30_before,away_opponent_adjusted_goal_difference_38_before,away_goals_against_top_opponents_38_before,away_ppg_top_opponents_38_before,away_ucl_matches_before,is_champions_league,is_new_ucl_format,ppg_5_diff,goals_for_5_diff,goals_against_5_diff,goal_difference_5_diff,venue_ppg_5_diff,venue_goals_for_5_diff,venue_goals_against_5_diff,venue_goal_difference_5_diff,ppg_10_diff,goals_for_10_diff,goals_against_10_diff,goal_difference_10_diff,venue_ppg_10_diff,venue_goals_for_10_diff,venue_goals_against_10_diff,venue_goal_difference_10_diff,rest_days_diff,matches_last_7_diff,matches_last_14_diff,matches_last_30_diff,opponent_adjusted_goal_difference_38_diff,goals_against_top_opponents_38_diff,ppg_top_opponents_38_diff,ucl_experience_matches_diff,home_away_goal_difference_balance_diff
2015-08-16,2015_16,Premier League,,Crystal Palace,Arsenal,Crystal Palace,Arsenal,1,2,0,1510.0,1490.0,20.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,8,0,1,1,2.0,,,0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,-2.0,7,1,1,1,-2.0,,,0,0,0,3.0,3.0,-1.0,4.0,3.0,3.0,-1.0,4.0,3.0,3.0,-1.0,4.0,3.0,3.0,-1.0,4.0,1,-1,0,0,4.0,,,0,0.0
2015-08-16,2015_16,Premier League,,Man City,Chelsea,Man City,Chelsea,3,0,2,1510.0,1500.0,10.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,6,1,1,1,3.0,,,0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,8,0,1,1,0.0,,,0,0,0,2.0,1.0,-2.0,3.0,2.0,1.0,-2.0,3.0,2.0,1.0,-2.0,3.0,2.0,1.0,-2.0,3.0,-2,1,0,0,3.0,,,0,0.0
2015-08-17,2015_16,Premier League,,Liverpool,Bournemouth,Liverpool,Bournemouth,1,0,2,1510.0,1490.0,20.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,8,0,1,1,1.0,,,0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,9,0,1,1,-1.0,,,0,0,0,3.0,1.0,-1.0,2.0,3.0,1.0,-1.0,2.0,3.0,1.0,-1.0,2.0,3.0,1.0,-1.0,2.0,-1,0,0,0,2.0,,,0,0.0
2015-08-21,2015_16,Bundesliga,,Hertha,Werder Bremen,Hertha,Werder Bremen,1,1,1,1510.0,1490.0,20.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,6,1,1,1,1.0,,,0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,-3.0,6,1,1,1,-3.0,,,0,0,0,3.0,1.0,-3.0,4.0,3.0,1.0,-3.0,4.0,3.0,1.0,-3.0,4.0,3.0,1.0,-3.0,4.0,0,0,0,0,4.0,,,0,0.0
2015-08-21,2015_16,La Liga,,Malaga,Sevilla,Malaga,Sevilla,0,0,1,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-21,2015_16,Ligue 1,,Montpellier,Paris SG,Montpellier,Paris SG,0,1,0,1480.0,1519.71225631668,-39.71225631667994,0.0,0.0,1.5,-1.5,0.0,0.0,2.0,-2.0,0.0,0.0,1.5,-1.5,0.0,0.0,2.0,-2.0,6,1,2,2,-1.5125,,,0,3.0,1.5,0.0,1.5,3.0,1.0,0.0,1.0,3.0,1.5,0.0,1.5,3.0,1.0,0.0,1.0,5,1,2,2,1.5,,,0,0,0,-3.0,-1.5,1.5,-3.0,-3.0,-1.0,2.0,-3.0,-3.0,-1.5,1.5,-3.0,-3.0,-1.0,2.0,-3.0,1,0,0,0,-3.0125,,,0,0.0
2015-08-22,2015_16,Bundesliga,,Ein Frankfurt,Augsburg,Ein Frankfurt,Augsburg,1,1,1,1490.0,1490.0,0.0,0.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,6,1,1,1,-1.0,,,0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7,1,1,1,-1.0,,,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,0,0,0,0.0,,,0,0.0
2015-08-22,2015_16,Bundesliga,,FC Koln,Wolfsburg,FC Koln,Wolfsburg,1,1,1,1510.0,1510.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,6,1,1,1,2.0,,,0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,6,1,1,1,1.0,,,0,0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,1.0,,,0,0.0
2015-08-22,2015_16,Bundesliga,,Hamburg,Stuttgart,Hamburg,Stuttgart,3,2,2,1490.0,1490.0,0.0,0.0,0.0,5.0,-5.0,0.0,0.0,5.0,-5.0,0.0,0.0,5.0,-5.0,0.0,0.0,5.0,-5.0,8,0,1,1,-5.0,,,0,0.0,1.0,3.0,-2.0,0.0,1.0,3.0,-2.0,0.0,1.0,3.0,-2.0,0.0,1.0,3.0,-2.0,6,1,1,1,-2.0,,,0,0,0,0.0,-1.0,2.0,-3.0,0.0,-1.0,2.0,-3.0,0.0,-1.0,2.0,-3.0,0.0,-1.0,2.0,-3.0,2,-1,0,0,-3.0,,,0,0.0
2015-08-22,2015_16,Bundesliga,,Hannover,Leverkusen,Hannover,Leverkusen,0,1,0,1500.0,1510.0,-10.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,7,1,1,1,0.0,,,0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,7,1,1,1,1.0,,,0,0,0,-2.0,0.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,0,0,0,0,-1.0,,,0,0.0
2015-08-22,2015_16,Bundesliga,,Hoffenheim,Bayern Munich,Hoffenheim,Bayern Munich,1,2,0,1490.0,1510.0,-20.0,0.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,0.0,1.0,2.0,-1.0,7,1,1,1,-1.0,,,0,3.0,5.0,0.0,5.0,3.0,5.0,0.0,5.0,3.0,5.0,0.0,5.0,3.0,5.0,0.0,5.0,8,0,1,1,5.0,,,0,0,0,-3.0,-4.0,2.0,-6.0,-3.0,-4.0,2.0,-6.0,-3.0,-4.0,2.0,-6.0,-3.0,-4.0,2.0,-6.0,-1,1,0,0,-6.0,,,0,0.0
2015-08-22,2015_16,Bundesliga,,Schalke 04,Darmstadt,Schalke 04,Darmstadt,1,1,1,1510.0,1500.0,10.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,7,1,1,1,3.0,,,0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,7,1,1,1,0.0,,,0,0,0,2.0,1.0,-2.0,3.0,2.0,1.0,-2.0,3.0,2.0,1.0,-2.0,3.0,2.0,1.0,-2.0,3.0,0,0,0,0,3.0,,,0,0.0
2015-08-22,2015_16,La Liga,,Ath Madrid,Las Palmas,Ath Madrid,Las Palmas,1,0,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-22,2015_16,La Liga,,Espanol,Getafe,Espanol,Getafe,1,0,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-22,2015_16,La Liga,,La Coruna,Sociedad,La Coruna,Sociedad,0,0,1,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-22,2015_16,La Liga,,Vallecano,Valencia,Vallecano,Valencia,0,0,1,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-22,2015_16,Ligue 1,,Ajaccio GFCO,Angers,Ajaccio GFCO,Angers,0,2,0,1490.28774368332,1510.0,-19.71225631667994,0.5,0.0,1.0,-1.0,0.5,0.0,1.0,-1.0,0.5,0.0,1.0,-1.0,0.5,0.0,1.0,-1.0,6,1,2,2,-0.9875,,,0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,7,1,2,2,1.0125,,,0,0,0,-1.5,-1.0,1.0,-2.0,-2.5,-2.0,1.0,-3.0,-1.5,-1.0,1.0,-2.0,-2.5,-2.0,1.0,-3.0,-1,0,0,0,-2.0,,,0,-1.0
2015-08-22,2015_16,Ligue 1,,Bastia,Guingamp,Bastia,Guingamp,3,0,2,1509.71225631668,1480.28774368332,29.42451263335988,2.0,1.5,1.0,0.5,3.0,2.0,1.0,1.0,2.0,1.5,1.0,0.5,3.0,2.0,1.0,1.0,6,1,2,2,0.5,,,0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7,1,2,2,-1.0,,,0,0,0,2.0,1.5,0.0,1.5,3.0,2.0,0.0,2.0,2.0,1.5,0.0,1.5,3.0,2.0,0.0,2.0,-1,0,0,0,1.5,,,0,0.5
2015-08-22,2015_16,Ligue 1,,Lyon,Rennes,Lyon,Rennes,1,2,0,1509.71225631668,1500.0,9.71225631667994,2.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,7,1,2,2,0.4875,,,0,1.5,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.5,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,7,1,2,2,-0.012500000000000011,,,0,0,0,0.5,-0.5,-1.0,0.5,1.0,-1.0,-2.0,1.0,0.5,-0.5,-1.0,0.5,1.0,-1.0,-2.0,1.0,0,0,0,0,0.5,,,0,0.5
2015-08-22,2015_16,Ligue 1,,Nantes,Reims,Nantes,Reims,1,0,2,1510.0,1519.4249887221547,-9.424988722154694,2.0,0.5,0.0,0.5,3.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,3.0,1.0,0.0,1.0,7,1,2,2,0.5125,,,0,3.0,1.5,0.5,1.0,3.0,2.0,1.0,1.0,3.0,1.5,0.5,1.0,3.0,2.0,1.0,1.0,6,1,2,2,0.9875,,,0,0,0,-1.0,-1.0,-0.5,-0.5,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.5,-0.5,0.0,-1.0,-1.0,0.0,1,0,0,0,-0.4750000000000001,,,0,0.5
2015-08-22,2015_16,Ligue 1,,Nice,Caen,Nice,Caen,2,1,2,1490.28774368332,1520.0,-29.71225631667994,0.5,2.0,2.5,-0.5,0.0,1.0,2.0,-1.0,0.5,2.0,2.5,-0.5,0.0,1.0,2.0,-1.0,7,1,2,2,-0.5,,,0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,7,1,2,2,1.0125,,,0,0,0,-2.5,1.0,2.5,-1.5,-3.0,0.0,2.0,-2.0,-2.5,1.0,2.5,-1.5,-3.0,0.0,2.0,-2.0,0,0,0,0,-1.5125,,,0,-0.5
2015-08-22,2015_16,Ligue 1,,Toulouse,Monaco,Toulouse,Monaco,1,1,1,1500.0,1509.4249887221547,-9.424988722154694,1.5,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.5,1.0,1.0,0.0,3.0,2.0,1.0,1.0,7,1,2,2,0.012500000000000011,,,0,2.0,1.0,0.5,0.5,3.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,3.0,2.0,1.0,1.0,8,0,2,2,0.4875,,,0,0,0,-0.5,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,-1,1,0,0,-0.475,,,0,0.5
2015-08-22,2015_16,Premier League,,Crystal Palace,Aston Villa,Crystal Palace,Aston Villa,2,1,2,1499.4249887221547,1500.0,-0.5750112778453058,1.5,2.0,1.5,0.5,0.0,1.0,2.0,-1.0,1.5,2.0,1.5,0.5,0.0,1.0,2.0,-1.0,6,1,2,2,0.48750000000000004,,,0,1.5,0.5,0.5,0.0,3.0,1.0,0.0,1.0,1.5,0.5,0.5,0.0,3.0,1.0,0.0,1.0,8,0,2,2,0.012500000000000011,,,0,0,0,0.0,1.5,1.0,0.5,-3.0,0.0,2.0,-2.0,0.0,1.5,1.0,0.5,-3.0,0.0,2.0,-2.0,-2,1,0,0,0.47500000000000003,,,0,-2.5
2015-08-22,2015_16,Premier League,,Leicester,Tottenham,Leicester,Tottenham,1,1,1,1520.0,1490.0,30.0,3.0,3.0,1.5,1.5,3.0,4.0,2.0,2.0,3.0,3.0,1.5,1.5,3.0,4.0,2.0,2.0,7,1,2,2,1.5125,,,0,0.5,1.0,1.5,-0.5,0.0,0.0,1.0,-1.0,0.5,1.0,1.5,-0.5,0.0,0.0,1.0,-1.0,7,1,2,2,-0.5125,,,0,0,0,2.5,2.0,0.0,2.0,3.0,4.0,1.0,3.0,2.5,2.0,0.0,2.0,3.0,4.0,1.0,3.0,0,0,0,0,2.025,,,0,1.0
2015-08-22,2015_16,Premier League,,Man United,Newcastle,Man United,Newcastle,0,0,1,1520.0,1490.0,30.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,8,0,2,2,1.0125,,,0,0.5,1.0,2.0,-1.0,0.0,0.0,2.0,-2.0,0.5,1.0,2.0,-1.0,0.0,0.0,2.0,-2.0,7,1,2,2,-1.0,,,0,0,0,2.5,0.0,-2.0,2.0,3.0,1.0,-2.0,3.0,2.5,0.0,-2.0,2.0,3.0,1.0,-2.0,3.0,1,-1,0,0,2.0125,,,0,1.0
2015-08-22,2015_16,Premier League,,Norwich,Stoke,Norwich,Stoke,1,1,1,1500.0,1490.0,10.0,1.5,2.0,2.0,0.0,0.0,1.0,3.0,-2.0,1.5,2.0,2.0,0.0,0.0,1.0,3.0,-2.0,7,1,2,2,-0.012499999999999956,,,0,0.5,1.0,1.5,-0.5,1.0,2.0,2.0,0.0,0.5,1.0,1.5,-0.5,1.0,2.0,2.0,0.0,7,1,2,2,-0.5125,,,0,0,0,1.0,1.0,0.5,0.5,-1.0,-1.0,1.0,-2.0,1.0,1.0,0.5,0.5,-1.0,-1.0,1.0,-2.0,0,0,0,0,0.5,,,0,-2.5
2015-08-22,2015_16,Premier League,,Sunderland,Swansea,Sunderland,Swansea,1,1,1,1480.0,1510.0,-30.0,0.0,1.5,3.5,-2.0,0.0,1.0,3.0,-2.0,0.0,1.5,3.5,-2.0,0.0,1.0,3.0,-2.0,7,1,2,2,-2.0125,,,0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,7,1,2,2,1.0,,,0,0,0,-2.0,-0.5,2.5,-3.0,-1.0,-1.0,1.0,-2.0,-2.0,-0.5,2.5,-3.0,-1.0,-1.0,1.0,-2.0,0,0,0,0,-3.0125,,,0,1.0
2015-08-22,2015_16,Premier League,,West Ham,Bournemouth,West Ham,Bournemouth,3,4,0,1500.0,1480.5750112778453,19.424988722154698,1.5,1.5,1.0,0.5,0.0,1.0,2.0,-1.0,1.5,1.5,1.0,0.5,0.0,1.0,2.0,-1.0,7,1,2,2,0.5125,,,0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,5,1,2,2,-0.9875,,,0,0,0,1.5,1.5,0.0,1.5,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.5,0.0,1.0,1.0,0.0,2,0,0,0,1.5,,,0,-1.5
2015-08-22,2015_16,Serie A,,Lazio,Bologna,Lazio,Bologna,2,1,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-22,2015_16,Serie A,,Verona,Roma,Verona,Roma,1,1,1,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Bundesliga,,Ingolstadt,Dortmund,Ingolstadt,Dortmund,0,4,0,1510.0,1510.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,8,0,1,1,1.0,,,0,3.0,4.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,0.0,4.0,8,0,1,1,4.0,,,0,0,0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0.0,-3.0,0,0,0,0,-3.0,,,0,0.0
2015-08-23,2015_16,Bundesliga,,M'gladbach,Mainz,M'gladbach,Mainz,1,2,0,1490.0,1490.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,-4.0,8,0,1,1,-4.0,,,0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,8,0,1,1,-1.0,,,0,0,0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,-3.0,0,0,0,0,-3.0,,,0,0.0
2015-08-23,2015_16,La Liga,,Ath Bilbao,Barcelona,Ath Bilbao,Barcelona,0,1,0,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,La Liga,,Betis,Villarreal,Betis,Villarreal,1,1,1,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,La Liga,,Levante,Celta,Levante,Celta,1,2,0,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,La Liga,,Sp Gijon,Real Madrid,Sp Gijon,Real Madrid,0,0,1,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Ligue 1,,Lille,Bordeaux,Lille,Bordeaux,0,0,1,1490.5750112778453,1490.0,0.5750112778453058,0.5,0.0,0.5,-0.5,0.0,0.0,1.0,-1.0,0.5,0.0,0.5,-0.5,0.0,0.0,1.0,-1.0,9,0,1,2,-0.4875,,,0,0.5,1.0,1.5,-0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.5,-0.5,1.0,1.0,1.0,0.0,8,0,2,2,-0.5125,,,0,0,0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1,0,-1,0,0.024999999999999967,,,0,-1.0
2015-08-23,2015_16,Ligue 1,,Lorient,St Etienne,Lorient,St Etienne,0,1,0,1500.28774368332,1490.0,10.28774368332006,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,7,1,2,2,0.0125,,,0,0.5,1.0,1.5,-0.5,0.0,1.0,2.0,-1.0,0.5,1.0,1.5,-0.5,0.0,1.0,2.0,-1.0,8,0,2,2,-0.5125,,,0,0,0,0.5,-0.5,-1.0,0.5,1.0,0.0,-1.0,1.0,0.5,-0.5,-1.0,0.5,1.0,0.0,-1.0,1.0,-1,1,0,0,0.5249999999999999,,,0,0.5
2015-08-23,2015_16,Ligue 1,,Marseille,Troyes,Marseille,Troyes,6,0,2,1480.5750112778453,1499.71225631668,-19.137245038834635,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,7,1,1,2,-0.9875,,,0,1.0,1.5,1.5,0.0,1.0,1.5,1.5,0.0,1.0,1.5,1.5,0.0,1.0,1.5,1.5,0.0,8,0,1,2,-0.0125,,,0,0,0,-1.0,-1.5,-0.5,-1.0,-1.0,-1.5,-0.5,-1.0,-1.0,-1.5,-0.5,-1.0,-1.0,-1.5,-0.5,-1.0,-1,1,0,0,-0.9750000000000001,,,0,0.0
2015-08-23,2015_16,Premier League,,Everton,Man City,Everton,Man City,0,2,0,1510.0,1519.71225631668,-9.71225631667994,2.0,2.5,1.0,1.5,1.0,2.0,2.0,0.0,2.0,2.5,1.0,1.5,1.0,2.0,2.0,0.0,8,0,1,2,1.5,,,0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,7,1,2,2,3.0,,,0,0,0,-1.0,-0.5,1.0,-1.5,-2.0,-1.0,2.0,-3.0,-1.0,-0.5,1.0,-1.5,-2.0,-1.0,2.0,-3.0,1,-1,-1,0,-1.5,,,0,-1.5
2015-08-23,2015_16,Premier League,,Watford,Southampton,Watford,Southampton,0,0,1,1499.71225631668,1490.0,9.71225631667994,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8,0,1,2,-0.0125,,,0,0.5,1.0,2.5,-1.5,1.0,2.0,2.0,0.0,0.5,1.0,2.5,-1.5,1.0,2.0,2.0,0.0,8,0,2,2,-1.5,,,0,0,0,0.5,0.0,-1.5,1.5,0.0,-2.0,-2.0,0.0,0.5,0.0,-1.5,1.5,0.0,-2.0,-2.0,0.0,0,0,-1,0,1.4875,,,0,-1.5
2015-08-23,2015_16,Premier League,,West Brom,Chelsea,West Brom,Chelsea,2,3,0,1490.28774368332,1490.28774368332,0.0,0.5,0.0,1.5,-1.5,0.0,0.0,3.0,-3.0,0.5,0.0,1.5,-1.5,0.0,0.0,3.0,-3.0,8,0,2,2,-1.5,,,0,0.5,1.0,2.5,-1.5,0.0,0.0,3.0,-3.0,0.5,1.0,2.5,-1.5,0.0,0.0,3.0,-3.0,7,1,1,2,-1.4875,,,0,0,0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,-1,1,0,-0.012499999999999956,,,0,0.0
2015-08-23,2015_16,Serie A,,Empoli,Chievo,Empoli,Chievo,1,3,0,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Serie A,,Fiorentina,Milan,Fiorentina,Milan,2,0,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Serie A,,Frosinone,Torino,Frosinone,Torino,1,2,0,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Serie A,,Inter,Atalanta,Inter,Atalanta,1,0,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Serie A,,Juventus,Udinese,Juventus,Udinese,0,1,0,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Serie A,,Palermo,Genoa,Palermo,Genoa,1,0,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
2015-08-23,2015_16,Serie A,,Sampdoria,Carpi,Sampdoria,Carpi,5,2,2,1500.0,1500.0,0.0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,,,,0,
